ipc-title-link-wrapper href,ipc-title__text,ipc-html-content-inner-div,ipc-voting__label__count,ipc-voting__label__count 2,names,ipc-link href,ipc-inline-list__item,ipc-rating-star--rating,ipc-rating-star--maxRating,ipc-btn__text
https://www.imdb.com/review/rw8123378/?ref_=tturv_perm_39,"Got better as it went along, and I had fun overall","After it was announced Sam Raimi was directing this, I was cautiously optimistic. Thanks the the Tobey Maguire Spider-Man trilogy, he was well-versed in directing superhero movies, and with the hype around this Doctor Strange sequel having supernatural horror elements, it sounded like he could flex some of his Evil Dead-ish magic, too.But then I heard sort of mixed things about this, when it first released, and I lowered my expectations. That led to me being pleasantly surprised by this in the end, as I thought it was very good (for the most part). It doesn't always utilise its multiverse premise to its full potential (doesn't help that Everything Everywhere All At Once just perfected what a multiverse movie could be last month), and it doesn't have the most satisfying story.But in the moment, I thought it was a lot of fun, had some great visuals, solid performances all around, and plenty of Sam Raimi's signature style. Being a big fan of his, I loved how much of this felt like his movie, as I know that sometimes, a director's style gets drowned out in these sorts of big budget blockbusters.I will say, the story did Chiwetel Ejiofor dirty, as I swear the first Doctor Strange set him up to have a big role somewhere down the road. And while I think Wanda was used well, they didn't really address where Vision was? Which seemed odd, seeing as this seemed to build off WandaVision.But in the end, there was too much I liked about this to be too disappointed. I think it avoids the disappointing final act problem that a lot of MCU movies fall into, too. It's pretty good stuff overall, and watching it made for a good time.",15,20,Jeremy_Urquhart,https://www.imdb.com/user/ur26226712/?ref_=tturv_usr_39_t,7-May-22,7,/10,
https://www.imdb.com/review/rw8144484/?ref_=tturv_perm_40,They Got More Wong This Time!,"And that's no complaint. Benedict Wong's ""Wong"" is the best looking MCU character in its history.But, that's not all the movie has to offer. It's a pretty darn good flick and so swiftly paced, those 122 minutes BREEZED by. I usually feel the SLOOOW moving films, so I was grateful for Sam Raimi's tight, incredibly good looking and practically CGI-flawless film.I won't give the synopsis as far too many people spoiled this online already. But, suffice to say: if you're a fan of the MCU and its TV shows, you really need to see this. It's way better than the first Dr. Strange and it easily fits in my top ten MCU flicks as #8.And speaking of spoilers, saying ""Okay, this isn't really a spoiler, but so-n-so shows up in this!!"" is very much the definition of spoiling the experience for others. So, when I saw this, I was virtually NEVER shocked when any character you wouldn't expect to show up appeared.Luckily it didn't bother me too much and I did like the cameos. I liked all the actors - EVERYONE looked like they were having a blast and giving it their all. In fact, there's very little negative to say other than maybe it's even a little too weird for me. So, because of that, it probably won't get too many rewatches from me. Still, can't highly recommend this enough.***Final Thoughts: Never liked the Dr. Strange comics. Again, too weird. But, thank goodness for Benedict Cumberbatch, who is absolutely perfect for this role and he makes me a believer...in his 'craft.",5,15,thesar-2,https://www.imdb.com/user/ur17825945/?ref_=tturv_usr_40_t,15-May-22,8,/10,
https://www.imdb.com/review/rw8394987/?ref_=tturv_perm_41,terrific fun,"In this movie, Doctor Strange meets a multiverse traveler and finds himself jumping from world to world looking for more Doctor Stranges to help him beat the Scarlet Witch, whose agenda is a carryover from the brilliant TV series Wanda vision.It's mainly just an excuse for a lot of jokes and big action scenes but it's got a surprising amount of good character work, especially from Elizabeth Olsen, who is once again terrific as the deeply disturbed and insanely powerful Wanda.Lots of fun, highly recommended.",2,6,cherold,https://www.imdb.com/user/ur0011762/?ref_=tturv_usr_41_t,3-Aug-22,8,/10,
https://www.imdb.com/review/rw8115090/?ref_=tturv_perm_42,Not enough multiverse and maybe too much madness,"Sam Raimi definitely put a splash of horror in this action film. Doctor Strange in the Multiverse of Madness is darker & more violent than any previous MCU movie, which could be considered a strength. However, I felt like there was not enough multiverse and maybe too much madness. Despite the entertaining visuals, the plot is fairly chaotic, and the acting & dialogue are inconsistent. This movie is an entertaining ride, but it's a little too messy to stand on its own.",1.9K,454,cricketbat,https://www.imdb.com/user/ur6201371/?ref_=tturv_usr_42_t,4-May-22,6,/10,
https://www.imdb.com/review/rw8121250/?ref_=tturv_perm_43,11 years ago today on date 5/6 I saw my first theatre MCU movie. That movie was Thor,,44,140,ThunderKing6,https://www.imdb.com/user/ur71305899/?ref_=tturv_usr_43_t,6-May-22,10,/10,Spoiler
https://www.imdb.com/review/rw8118373/?ref_=tturv_perm_44,"you had me at ""Scarlet Witch""","This entry gets points not so much for getting things right, but more for NOT getting things wrong. Olsen's astonishing recent TV series was an example of Marvel at its best. The recent over-written and over-bearing Spiderman entry was Marvel at its worst. Here, finally, Dr. Strange, freed from his own tedious backstory, gets to establish a character. And, as for Olsen, as the saying goes, I could happily watch her sort bait.",46,68,A_Different_Drummer,https://www.imdb.com/user/ur44112735/?ref_=tturv_usr_44_t,5-May-22,7,/10,
https://www.imdb.com/review/rw8268404/?ref_=tturv_perm_45,how to kill a legendary super hero...,"Caracter, by using a multitude of mad superheroes, and my question are; where do they all come from, and why did they use so many of them...?... when the doctor strange story in itself was such a good consept with small hints of superiority and magic, being smashed and destroyed into a supercabaret of more or less overused A4 sized copies of caracters used in the superhero genre...why???No, its a big dive back in the iron pot of superherostew, where the superpowers are so generalized and boring, and a strange story has become the same as everything else. For a grumpy old man with slower multitaskingabilities this was just like fighting a war in the fog, where mutiversejumping becomes so trivial that it becomes a muddy mess of boredome.. therefore my doom of plot and story will be harsh and demonizing.What saves a weak 6 on the overall starsetting has to be the extreme use and technicaladvanced level of cgi use in this production, that kept the grumpy old man away from becoming drowsy and sleepy, yes i am that old. The legendary mr cumberbacht had a hand in there too so if you like the man that noone comes near in roles of strange caracters a recommend, the rest is just a mamrvel production and a big let down to the average ageeing audience of silverscreen enthusiasts...",6,4,ops-52535,https://www.imdb.com/user/ur79950921/?ref_=tturv_usr_45_t,24-Jun-22,6,/10,
https://www.imdb.com/review/rw8260628/?ref_=tturv_perm_46,Could have been better,,2,1,lisafordeay,https://www.imdb.com/user/ur23566468/?ref_=tturv_usr_46_t,21-Jun-22,6,/10,Spoiler
https://www.imdb.com/review/rw8276119/?ref_=tturv_perm_47,Waste of Time,"It's really sad to watch how a skilled horror director wastes his time and skills on a fantasy superhero movie that may be interesting to someone still in the early teens. The most impressing part of Doctor Strange in the Multiverse of Madness is the title, the story, I guess, would not have had any chance to be published in the early days of pulp fiction. Actors and production are okay, but I dare to say, that like many of Marvel's and DC's movies and shows these days, this one will fall into oblivion quickly.",11,13,Tweetienator,https://www.imdb.com/user/ur64264987/?ref_=tturv_usr_47_t,26-Jun-22,3,/10,
https://www.imdb.com/review/rw9110521/?ref_=tturv_perm_48,Boring CGI mess,"Greetings from Lithuania.""Doctor Strange in the Multiverse of Madness"" (2022) was another boring CGI mess. The plot and writing were weakest parts in this movie. Also acting by some younger performers were very questionable. This movie was basically a CGI fest, and a pretty boring one. Still i liked this one slightly better then Black Panther 2 - that one was even worse in my opinion. I'm not the biggest fan of this universe in a first place, and this movie did not made me a bigger fan that is for sure.Overall, some more interesting plot was desperately needed to make this movie work. Sam Raimi's direction couldn't save this boring plot - its not a bad film, but not a good one either.",1,1,851222,https://www.imdb.com/user/ur4405474/?ref_=tturv_usr_48_t,9-Jun-23,6,/10,
https://www.imdb.com/review/rw8261772/?ref_=tturv_perm_49,Among The Better Entries In MCU's Post-Endgame Saga,"The 28th film in the Marvel Cinematic Universe, Doctor Strange in the Multiverse of Madness is the first entry in their Phase 4 slate of films that comes bearing a director's signature despite it following the standard Marvel formula. There is a slightly rejuvenating quality to it that has got more to do with the directorial craftsmanship on display than the scripted premise and when it taps into the madness, it is at least somewhat fun.Directed by Sam Raimi (The Evil Dead & Spider-Man 2), the story takes a while to find its footing but once it does, the momentum isn't entirely lost as it dives into the darker elements and delivers a picture that's consistently amusing. Raimi directs the formulaic story with passion & finesse while also taking half measures on the horror & camp aspects and he hasn't had this much fun in a while coz whenever the execution is good, it's very good.The overblown CGI continue to add nothing of substance as we find Strange traversing through multiple realities where meets several mystical allies & adversaries, both old & new. However, his own personal journey & growth isn't much appealing this time around. The show-stealer is Wanda Maximoff who embraces her Scarlet Witch persona to unleash havoc & horror with a gleeful ruthlessness that makes her scenes a fascinating & thrilling delight to watch.Overall, Doctor Strange in the Multiverse of Madness ranks amongst the bearable films in MCU's post-Endgame saga and also benefits from Raimi's direction who manages to get plenty of mileage out of the serviceable script. While the film plays by the studio rules for the most part, the seasoned filmmaker nonetheless makes sure that his style & trademarks are imprinted on the finished product to at least some extent if not all the way. In short, Marvel Studios' latest is worth checking out.",2,5,CinemaClown,https://www.imdb.com/user/ur20018357/?ref_=tturv_usr_49_t,22-Jun-22,,,
https://www.imdb.com/review/rw9789092/?ref_=tturv_perm_50,"A colossal work of incredible CGI, in which the script is quite lost, and the actors do a good job playing characters they already know well.","Contrary to my custom, I saw this film directly after the first one. It wasn't my will, it was the TV channel that decided to show them in sequence. And that's good: things are clearer and more understandable if we have previously seen the initial film, which explains the origin of the character and her journey. There are some aspects and details of the script that I didn't understand, but as Marvel tends to chain its films together, as if they were the threads of a tapestry, I believe that what I didn't understand will be related to the number of Marvel films that I still didn't have the opportunity to see it.The film is directed by Sam Raimi, which immediately raised my eyebrows: after all, he is a truly creative and intelligent director, who has already given us works worthy of praise, although hero films have not gone well for the director in the past. As far as I know, production was extremely confusing and, as we know, heavily affected by the recent pandemic. Raimi took advantage, rewrote a good part of the script and revised everything, in order to create a bizarre, somewhat scary story (he started out as a director of cheap horror films, let's remember), about the multiverse, a concept that has been explored a lot in the cinema of this decade.As expected, the film was a brutal success, both at the box office and in terms of specialized critics, having registered the fourth-best box office of 2022, and was sacramentally ignored by the Oscars, even in the visual and technical categories where, in my opinion, opinion, he could have had a good chance of winning a prize. In fact, the film is a visual spectacle of supreme proportions, making the most of the multiverse's enormity of possibilities for a visual experience that is worth it in itself. If the first film had already been colossal in terms of effects and CGI, this film surpasses it almost in every way. The sets, costumes, props, makeup, everything was thought out in minute detail and makes good use of the huge budget that Marvel made available. And the work of the stuntmen and choreographers was excellent in the action and fight scenes.The script brings together two characters from the Marvel universe in the same story: the already known Dr. Strange and the Scarlet Witch, Wanda Maximoff. Before this film, and what came before it, I didn't know them because I'm not a big fan of comics, although I recognize Marvel's exceptional work in this field over several decades. There is also a third character who enters here, America Chavez, a young Latina who, honestly, must be some kind of third-line character, but who assumes considerable relevance to the plot. In general, the script seems weaker to me than that of the first film, and this could be a direct consequence of the immense confusion that was the entire process of conceiving and producing the film, between a pandemic, withdrawals and all sorts of setbacks.Benedict Cumberbatch returns to his character and does a job well done, although the actor seems to be working with slightly less interesting material and entering a comfort zone that makes things more monotonous. Elizabeth Olsen was also perfectly at ease with her character, as she had already played it in other films in the Marvel universe that I, as far as I remember, have not yet seen. She is quite good at what she does, and the actress's work is convincing. There are also several other actors from the first film who return for a new job: Rachel McAdams and Chiwetel Ejiofor have an easier job, but it seems to me that the film doesn't particularly take advantage of them. Much better luck had Benedict Wong, with impeccable work, and Xochitl Gomez, who made positive use of the opportunity, even without deserving the spotlight.",2,2,filipemanuelneto,https://www.imdb.com/user/ur53053227/?ref_=tturv_usr_50_t,14-May-24,7,/10,
https://www.imdb.com/review/rw8659857/?ref_=tturv_perm_51,Could I Be More Disappointed? No,"What have they done? The original Doctor Strange was one of my favourite films, especially for MCU. It had depth. The new film is a bit of a dud.The opening scene and many scenes later are poorly done with the fx well below standard which is not a great look for a film that relies on them so heavily.The film is dull, it doesn't go anywhere and is incredibly predictable. And what once looked pretty cool has been so over baked the film should have been call Doctor Strange and the Ridiculous Hand Gestures! Lets wave our hands around and look powerful, c'mon, all of us, every character, it will be fine, no one will notice.It lacks true imagination and for a Raimi film, very disappointing.",3,4,damianphelps,https://www.imdb.com/user/ur29500838/?ref_=tturv_usr_51_t,6-Nov-22,5,/10,
https://www.imdb.com/review/rw8462060/?ref_=tturv_perm_52,Great visuals and solid story,"Not being much of a fan of the original Doctor Strange film, had relatively low expectations for this sequel. Nearly 6 years later, the occurrence of the original film released in 2016 was seemingly forgotten.The visuals in this film are top notch, the story is easy to follow and the introduction to new character of America Chavez brings a new dynamic. Wanda as the Scarlett Witch arguably steals the film as she was featured a lot more than initially thought of. Doctor Strange is typically the same. The film isn't the greatest marvel film but certainly isn't as bad as some of those 1-4 stars reviews are claiming.",3,3,Floated2,https://www.imdb.com/user/ur19892892/?ref_=tturv_usr_52_t,18-Aug-22,7,/10,
https://www.imdb.com/review/rw8165354/?ref_=tturv_perm_53,A Curious Conjuring of Necromancing Nihilism...,"Doctor Strange is increasingly estranged, from Wanda whose increasingly deranged, through parallel portals and gaping wide plot falls, many flaws to explore through perpetual change.Just not quite as good as I'd hoped it would be.",18,13,Xstal,https://www.imdb.com/user/ur4103165/?ref_=tturv_usr_53_t,22-May-22,7,/10,
https://www.imdb.com/review/rw8273703/?ref_=tturv_perm_54,Mad or What ?,,1,1,AvionPrince16,https://www.imdb.com/user/ur104763420/?ref_=tturv_usr_54_t,25-Jun-22,6,/10,Spoiler
https://www.imdb.com/review/rw8136174/?ref_=tturv_perm_55,Doctor Strange in the Multiverse of Madness,,8,5,henry8-3,https://www.imdb.com/user/ur0351766/?ref_=tturv_usr_55_t,12-May-22,6,/10,Spoiler
https://www.imdb.com/review/rw8254245/?ref_=tturv_perm_56,It was strange,,3,3,ericstevenson,https://www.imdb.com/user/ur66601046/?ref_=tturv_usr_56_t,19-Jun-22,8,/10,Spoiler
https://www.imdb.com/review/rw8124222/?ref_=tturv_perm_57,Dark,"I liked the movie, but of course there were some disappointments. There are so many theories and it's pissing me off now. Sam Raimi added differences to the movie. Many death scenes were too harsh for a Marvel movie. The music wasn't bad either. Overall I enjoyed the movie. Of course, there were parts that I liked and parts that I did not like. I think this is the darkiest Marvel movie.",12,18,jack_o_hasanov_imdb,https://www.imdb.com/user/ur55640799/?ref_=tturv_usr_57_t,7-May-22,7,/10,
https://www.imdb.com/review/rw8374204/?ref_=tturv_perm_58,HAVE CAPE WILL TRAVEL...!,"The Mouse House's latest Marvel MCU chapter has our master of the mystic arts journeying through the multiverse (hence the title) to protect a being, Xochitl Gomez, who can transport herself through the verse using star shaped portals, & is being pursued by the newly asserted Scarlet Witch, Elizabeth Olsen, who wants to usurp her power to save her sons (established in the WandaVision series). Sam Raimi returns to the fold as the director (after having directed the Tobey Maguire Spideys in the aughts) after original director Scott Derrickson (who helmed the first Strange) departed the project due to creative differences & as a piece of entertainment, I thought it worked but rumblings are underway that maybe the MCU's interconnectedness may be fraying at the seams as the roster of films released so far (& to be released) during this Phase 4 (?) must connect w/the on going TV series (which have been pretty damn good so far sans Loki which I didn't care for) & beyond. Not a likely position for me to envy but hey unlike DCU (at this point it may change w/the Discovery channel merger now a factor for their upcoming output) which seemed to have thrown up their hands in surrender to let directors direct, giving their slate individual touches which may not be necessarily found in the Marvel camp but as long as the audience's appetite hasn't slackened for their product, they will continue to forge ahead which only time will tell if it's a sound decision.",0,3,masonfisk,https://www.imdb.com/user/ur8062935/?ref_=tturv_usr_58_t,27-Jul-22,7,/10,
https://www.imdb.com/review/rw9372125/?ref_=tturv_perm_59,Sam Raimi's stellar exploration of the Multiverse,,1,1,martinpersson97,https://www.imdb.com/user/ur45812214/?ref_=tturv_usr_59_t,12-Oct-23,9,/10,Spoiler
https://www.imdb.com/review/rw8288599/?ref_=tturv_perm_60,New Marvel superhero: The Illumawhatti,"I didn't have high expectations with all of critics slamming this film, but I was actually thoroughly surprised and entertained at how well made this film was.For starters, the S/VFX were the best I've seen so far in any superhero film. The dazzling and pop-out colorful CGI need to be appreciated at least on a huge IMAX screen. The story for me actually was very coherent and flowed very nicely, albeit still too long at 126 mins, yet just right compared to the almost 3+ hour long past superhero films. The story was a little monotonous, but at least wasn't convoluted. I did want some more laughs that lacked compared to previous Marvel films, like the Illumawhatti comment. Yet still, it was entertaining, thanks mostly in part to Gomez and Cumberbatch's chemistry and excellent performances. However, I did feel that Olsen's performance lacked realism and conviction, and felt more like a called-in performance.Nevertheless, a great and unique story, with spot-on teaser end-credits scenes that enticed me to look forward to what's next in the MCU, and made me laugh out loud when the final scene showed the vendor. A well deserved 8/10 from me.",12,11,Top_Dawg_Critic,https://www.imdb.com/user/ur64798417/?ref_=tturv_usr_60_t,30-Jun-22,8,/10,
https://www.imdb.com/review/rw8838319/?ref_=tturv_perm_61,The Multiverse...,"""Doctor Strange in the Multiverse of Madness"" is an Action - Adventure movie in which we watch Doctor Strange trying to save millions across the multiverse with the help of a teenage girl, Wong and the Scarlet Witch.I was expecting this movie because I wanted to watch what will happen after ""Avengers: Endgame"". The plot of the movie was very interesting and it combined very well science with some previous information from the previous Marvel movies. The interpretations of both Benedict Cumberbatch who played as Doctor Stephen Strange and Elizabeth Olsen who played as Wanda Maximoff (Scarlet Witch) were very good and their combination worked very well. Another interpretation that has to be mentioned was Xochitl Gomez's who played as America Chavez. To sum up, I have to say that ""Doctor Strange in the Multiverse of Madness"" is an amazing movie and I am sure that every Marvel fan will enjoy it.",2,5,Thanos_Alfie,https://www.imdb.com/user/ur33907744/?ref_=tturv_usr_61_t,30-Jan-23,7,/10,
https://www.imdb.com/review/rw8973724/?ref_=tturv_perm_62,OK time-passer as the MCU bar continues to lower,"Assorted Doctors Strange (Benedicts Cumberbatch) try to help America Chavez (Chiwetel Ejiofor), a young woman who can jump between domains in the multiverse and who is being pursued by malevolent entities under the direction of a rogue Avenger who covets the power. Less childish than other recent MCU outings, the second semi-solo outing of 'Earth's Supreme Sorcerer' is moderately entertaining but not particularly innovative or memorable. The CGI is spectacular but little clever is done with the concept of inter-universe travel (one particularly banal example has different coloured streetlights) and the entire premise, along with Strange's and The Scarlet Witch's vast occult powers, means that pretty much anything can happen, so it's hard to care about what does. Typical of the Disney era, MCU villains, no matter how wicked, end up redeemed (and their various PG-rated atrocities conveniently forgotten). The cast is fine playing comic-book characters, but Ejiofor isn't given much to do beyond being a human McGuffin (and ticking off a few boxes on Disney's current casting priorities). Presumably as a nod to director Sam Raimi's iconic frugal-spookers (like 1981's 'The Evil Dead'), there are some gratuitous (and ineffectual) horror-tropes thrown in (the zomboid return of a mutilated character suffers from second-rate makeup/CGI and there is a ridiculous scene where an arcane and all-powerful entity who can fly (and teleport) is suddenly reduced to lurching along on foot). Watchable, not great (but sooo much better than the cretinous 'Thor: Love and Thunder' (2022)).",1,6,jamesrupert2014,https://www.imdb.com/user/ur58781741/?ref_=tturv_usr_62_t,5-Apr-23,6,/10,
https://www.imdb.com/review/rw8131354/?ref_=tturv_perm_63,Sam Raimis direction takes the sequel in a fun mania path to madness.,"5 out of 5 stars.Doctor Strange into the multiverse of Madness is an awesome sequel. That has awesome stunning visual effects. Story that is unexpected. Great cast ensemble. Unexpected villain. And awesome action sequences. The cast did great. The visual effects are astounding. Story goes in a dark path. There are some cameos that i at least was not surprised. Which could have been better.There is one mid credit scene that hints for the future direction. Which was great. Overall, i love the film.",14,31,cruise01,https://www.imdb.com/user/ur57691865/?ref_=tturv_usr_63_t,10-May-22,10,/10,
https://www.imdb.com/review/rw8211184/?ref_=tturv_perm_64,Marvel - Rami Style,,1,2,The-Sarkologist,https://www.imdb.com/user/ur27175177/?ref_=tturv_usr_64_t,6-Jun-22,7,/10,Spoiler
https://www.imdb.com/review/rw9009457/?ref_=tturv_perm_65,Sam Raimi returns to the comic book movie realm is this messy but entertaining Doctor Strange sequel,"Doctor Stephen Strange (Benedict Cumberbatch) experiences vivid nightmares of himself with a teenage companion under attack by demons in a mysterious void. The next morning Stephen responds to a monster attacking the city and comes across the girl from his dreams America Chavez (Xochitl Gomez) who possesses the ability to travel between universes. Eventually it is learned that America is being hunted by Wanda Maximoff/The Scarlet Witch (Elizabeth Olsen) who following the events in Westview, New Jersey has been corrupted by an evil spell book called the Darkhold which fuels her obsession at regaining her children who were lost when her hex on Westview collapsed. Now Stephen and America traverse the multi-verse in search of a way to end the Scarlet Witch's rampage.After the success of the first Doctor Strange, Cumberbatch was signed for at least one more sequel while still making appearances in other MCU properties. The original creative team of writer/director Scott Derrickson and co-writer C. Robert Cargill had initially been eager to return, but following creative differences with Derrickson and Cargill's original pitch going in a different direction from where Marvel wanted, they amicably left and instead worked on low budget horror The Black Phone. The duo were eventually replaced by director Sam Raimi and Loki and Rick and Morty writer Michael Waldron with the production going through several on the fly revisions due to being so intertwined with not only the Disney+ series Wandavision, but also Spider-Man: No Way Home. The film became a massive success making just shy of $1 billion against a $200 million budget improving upon the haul of the original film but critical reception tended to be more mixed. While the movie does benefit from strong performances and Raimi's energetic directorial style, it is a slight step down in quality from its predecessor.To start off on the strong points, Cumberbatch remains good as Stephen Strange and continues to inhabit the character quite well in terms of carrying his acerbic wit with twinges of unresolved pain. We also get Xochitl Gomez as America Chavez and she makes a great impression in the role and becomes a sort of protégé for Strange in addition to being a protectee with the two bonding over shared pains and regrets. Elizabeth Olsen reprises her role as Wanda Maximoff/The Scarlet Witch and while she is good in the role it does feel like a larger scale revisit back to the House of M inspired material we saw in Wandavision only on a larger scale. The fact that the movie is so heavily predicated on the audience having seen that miniseries does count against the movie as being a film unto itself. As expected Raimi is a lot of fun in the director's chair and he gives us some unique (and surprisingly brutal) visuals that harken back to his horror comedy days. Not quite at the intensity of the first two Evil Deads, but somewhere between Drag Me to Hell and Army of Darkness. I will however say the titular multiverse isn't all that impressive as we're really only shown two as major setpieces and both aren't all that memorable especially since one relies on characters who with the exception of some haven't had much establishment in the MCU and don't have the impact they should. If there's any one word I'd feel best describes Doctor Strange in the Multiverse of Madness, it's overstuffed. There's a lot of elements that do work but they do feel like they're fighting for attention to the point that a pretty major point of contention between Strange and America stemming from her encountering him in an alternate universe feels like it's resolved pretty easily.Doctor Strange in the Multiverse of Madness is a fun film that does feel like it could've benefitted from some additional polish work on the script. The fact the movie is also heavily tied in with Wandavision and Spider-Man: No Way Home does also make the movie feel a lot more messy and less streamlined than it should be. The movie does still entertain thanks to some strong character moments, performances, and Raimi's direction however.",4,2,IonicBreezeMachine,https://www.imdb.com/user/ur117926588/?ref_=tturv_usr_65_t,22-Apr-23,7,/10,
https://www.imdb.com/review/rw8143965/?ref_=tturv_perm_66,"This was Wandavision 2, not Doctor Strange 2",,1K,174,briancham1994,https://www.imdb.com/user/ur5788055/?ref_=tturv_usr_66_t,14-May-22,7,/10,Spoiler
https://www.imdb.com/review/rw8173072/?ref_=tturv_perm_67,"""It's Madness, Madness I Tell Ya, For The love Of God!""","Doctor Strange And The Multiverse Of Madness (2022) -The film should have been called ""Wanda Watches Too Many Episodes Of Sliders And Quantum Leap"". Because essentially that's what it's like.And how do I write a review for this film without spoilers?I liked it when that character turned up, but felt that they were under utilised. That other guy was a total DILF and I hope that he comes back in future Marvel films. I also liked that they used that other fella from that series that wasn't so good and reinvented that woman that wasn't so good before either. Oh and Benny's hair was terrible. That's about all that I can say about the story itself.However, I felt that the whole thing should have been a ""Multiverse"" film that included Dr Strange and not claimed to be about him. That would have let them bring in loads of other characters and created a better story. In fact they could have made a series out of it, where with each episode he lands in a new universe and he has to work with a different team or individual from the Marvel catalogue of heroes and villains to move forward. I wouldn't have minded them doing that to set up new series' and other films.This one though, really isn't about him, but rather a continuation of the 'WandaVision' (2021) story. If you haven't seen that, then this film won't fully make sense. You may also want to make sure that you've seen the 'What If' (2021) cartoon series before watching it too, although I obviously can't tell you why.It's a shame, because I really wanted to enjoy this second instalment. The first Dr Strange film felt a bit like something that they had to quickly shoehorn in to production in order to make 'Avengers: Infinity War/Endgame' (2018/9) work.But I had hoped that the Doc, having been more well established since then, would get a better story for his own sequel, especially after his appearance in 'Spider-Man: No Way Home' (2021), which also has a build in to this story, but not to the same extent as Wanda.However I felt that because it relied on magic instead of science, the rules are always thrown away a bit. With science fiction, it is based on what can actually be achieved, as far as we as a society currently know, but with magic they've only got to find a new or different spell to get around things and that felt like somewhat of a cop out.It also lacked some polish, as if they got to the end and the CGI/special effects had cost so much that they couldn't afford the reshoots to take out some of the more corny elements, because some of the acting was quite bad in places.It actually seemed like a ""Made For TV Special"" from the 90's. It smacked of 'Xena: Warrior Princess' (1995-2001) and 'Hercules: The Legendary Journeys' (1995-9) with some 'Buffy The Vampire Slayer' (1997-2011) thrown in.My Mother watches some of the science fiction and fantasy films (The ones made purely to keep the ex cast members of soap operas in work) that come up on what I call the ""Hallmark"" channels. I have been unfortunate enough to catch one or two of them and they've had a similar construction to this film.It just felt like the whole film was the productions way to showcase new potential characters, like bringing out new actors at a comicon to gauge the audience's thoughts.I'd like them to focus on what has been established already and build on that instead of introducing new characters that are so unknown that they don't even feature in the Marvel Encyclopaedia and require a search to the deepest parts of the internet to understand where they have come from. Why not make a film to show how The Avengers are building a new team as a result of their losses? It just seems daft to me.There was a musical piece in the middle of the film and like that, I would describe this film as a cacophony. It was all too much going on, here, there and everywhere and with too many people. There weren't enough pauses and there were too many explosions, Etc. It is fantastic what can be achieved on a computer, but this just felt like the artists had finally been given a chance to use colours that would normally be left in the paintbox, because they were so unrealistic.I think that Dr Strange, played by Benedict Cumberbatch, worked nicely as part of an ensemble cast, such as he did in 'Infinity War' and 'Endgame' but he just jars a bit in the character's own stories. The writing just didn't seem to support his acting abilities and it became too comic book.Also, it's really not worth waiting for the second ""End Credits Scene"". It's totally pointless and has no effect on anything.It starts in a place where you already feel like you've missed something and that's never a good thing.541.23/1000.",4,6,adamjohns-42575,https://www.imdb.com/user/ur116970440/?ref_=tturv_usr_67_t,24-May-22,5,/10,
https://www.imdb.com/review/rw8356170/?ref_=tturv_perm_68,"Pretention, Overly Long, But Smart Ending","Mostly a pretentious, overlong special effects driven, overly repetitive martial arts explosion on the screen. Remarkably what saves this movie is the unexpected soft, movie climax, atypical in most superhero action movies. Everything, Everywhere All At Once (2022) offers the much better simplistic, nicely more straight-forward convoluted multiverse experience of strange. 7/22/2023. 8/10.Somehow I keep re-watching this movie and each time, I strangely enjoy it more and more. Could it be, like Everything, Everywhere All At Once, there is inherent in such movies a greater entertainment that resonates in these movies at their core. If the definition of quality entertainment is a consistently engaging and powerful storyline along with amazing special effects, and appealing characters that have depth who somehow captivate, then it is possible that there is something more special than one had in mind the first time. Reviewed 3/14/23.",1,2,tabuno,https://www.imdb.com/user/ur0972645/?ref_=tturv_usr_68_t,21-Jul-22,9,/10,
https://www.imdb.com/review/rw8138897/?ref_=tturv_perm_69,Enjoyed it a lot more than I expected to,,3,8,jtindahouse,https://www.imdb.com/user/ur3793011/?ref_=tturv_usr_69_t,13-May-22,7,/10,Spoiler
https://www.imdb.com/review/rw8128837/?ref_=tturv_perm_70,Very nice,"Very nice and entertaining movie that never gets boring and has several plot passages that are really well researched and done well and this is very difficult given the mess of multiverses. But there are two points that I have not gone down, and they are why the villain is bad which in my opinion makes no sense for the evolution of the character and the part of the now abused believe in yourself that makes the hero win.",5,13,gianmarcoronconi,https://www.imdb.com/user/ur134783880/?ref_=tturv_usr_70_t,9-May-22,8,/10,
https://www.imdb.com/review/rw8195395/?ref_=tturv_perm_71,Another Marvel,"In so many ways this is what you'd expect. Nonstop action and appearances from as many Marvel heroes as possible. The surprise might have been twofold. 1) Different faces than you might expect on a couple of them; and 2) the inclusion of characters from other Marvel franchises. The latter is not so much of a surprise and the former is clever.There is not much I can add to over 2.5K other reviews, so I will throw in a couple of random thoughts I had.During one of the transfer scenes my mind conjured the thought that this would fit into a Sixties LSD trip quite easily. Almost on top of that, my mind wondered if the director told the special effects artists to create a bunch of fantastical scenes at random and then they would figure how to fit them into the story. These were random impressions and not meant as realistic criticisms plus or minus.Another more concrete thought revolved around the use of multiverses. Endgame used time travel to throw all the normal rules out the window. Some great character once said ""I hate time travel"" or something similar. Multiverses is another way to throw all the rules out the window. That and giving the villain almost unlimited power with no cost or consequences to its use. Marvel seems to excel at this last point.",1,1,Jackbv123,https://www.imdb.com/user/ur54314810/?ref_=tturv_usr_71_t,1-Jun-22,6,/10,
